Date,Close,High,Low,Open,Volume,Ticker
,SPY,SPY,SPY,SPY,SPY,
2018-01-02,236.56211853027344,236.59733267818024,235.35629585458207,235.74357089998256,86655700,SPY
2018-01-03,238.05841064453125,238.2080506275682,236.72935188296796,236.72935188296796,90070400,SPY
2018-01-04,239.06179809570312,239.5459053575724,238.1200411901714,238.70095378809887,80636400,SPY
2018-01-05,240.6549835205078,240.77819278482892,239.36113851220546,239.85402929055562,83524000,SPY
2018-01-08,241.09503173828125,241.25345513837206,240.2676737237684,240.55811662393486,57319200,SPY
2018-01-09,241.64068603515625,242.26559612820049,241.23579049496502,241.5174499506135,57254000,SPY
2018-01-10,241.27105712890625,241.53512299871895,240.21487423124526,240.88378200827157,69574300,SPY
2018-01-11,243.03140258789062,243.03140258789062,241.65834594076944,241.82557960963317,62361500,SPY
2018-01-12,244.61572265625,244.78292946823333,242.99619373709777,243.29547378514889,90816100,SPY
2018-01-16,243.77951049804688,246.5256233589057,243.084172029904,245.87430929487635,106555100,SPY
2018-01-17,246.1032257080078,246.49050093358076,243.7796012151073,244.7125751147502,113258800,SPY
2018-01-18,245.6895294189453,246.41124506409105,245.19661178881137,245.9887826104511,100728000,SPY
2018-01-19,246.8073272705078,246.8073272705078,245.6895262290551,246.27041209526817,140920100,SPY
2018-01-22,248.81411743164062,248.8141174316406,246.54327421248192,246.59610888178338,91322400,SPY
2018-01-23,249.3422393798828,249.63268234790917,248.53247482267471,248.85813195245848,97084700,SPY
2018-01-24,249.24530029296875,250.5831692608211,248.0658815548257,249.98463620969167,134816100,SPY
2018-01-25,249.35092163085938,250.20468339855188,248.55877790611441,250.10787806865525,84587300,SPY
2018-01-26,252.23789978027344,252.28192418600324,249.93186971272266,250.1871253122653,107743100,SPY
2018-01-29,250.5655517578125,252.10584165122822,250.4071283867298,251.66575882453802,90118300,SPY
2018-01-30,247.99551391601562,250.61839069835986,247.52021688316722,248.7348499334868,131796400,SPY
2018-01-31,248.11874389648438,249.350970695276,247.0449405017096,248.84929658255598,108364800,SPY
2018-02-01,247.8370819091797,249.13973700377733,247.0449380364705,247.38821560227782,90102500,SPY
2018-02-02,242.44171142578125,246.648903414558,242.40649726832018,246.51685703921194,173174800,SPY
2018-02-05,232.30218505859375,242.79377465444557,231.75648648531626,240.68138181637397,294681800,SPY
2018-02-06,236.87901306152344,237.38071398653761,227.6988907174772,228.79028765425716,355026800,SPY
2018-02-07,235.59397888183594,239.72193155097972,235.5147403268163,236.32450463806282,167376100,SPY
2018-02-08,226.7571258544922,236.03408117347925,226.72191170053435,235.89325141817721,246449500,SPY
2018-02-09,230.16336059570312,232.02049757208297,222.6115362922506,229.54723378106326,283565300,SPY
2018-02-12,233.5431671142578,235.01305567391455,230.3041637362492,232.2141082919744,143736000,SPY
2018-02-13,234.1240997314453,234.66979822260853,231.75645161163467,232.33736425528434,81223600,SPY
2018-02-14,237.28392028808594,237.6447915281146,232.62783518497517,232.63664543929073,120735700,SPY
2018-02-15,240.3117218017578,240.32053205712512,236.5622060480066,239.0266869632627,111200300,SPY
2018-02-16,240.38198852539062,242.32717363382986,239.64265272338298,239.68667711500842,160420100,SPY
2018-02-20,238.8769989013672,240.8749925095738,238.08485503306727,239.4315076673359,86369700,SPY
2018-02-21,237.6887664794922,241.7991526348577,237.59196113335105,239.31707860169553,98883700,SPY
2018-02-22,237.9967803955078,240.32921393717598,237.32787278350617,238.6129070792043,110511300,SPY
2018-02-23,241.7903594970703,241.7903594970703,238.7449930968572,239.22029018931661,92766400,SPY
2018-02-26,244.59811401367188,244.6949462363937,242.27448985528216,242.86418600441795,86491400,SPY
2018-02-27,241.5438690185547,245.49583131620943,241.48225097241271,244.7828723804004,99099200,SPY
2018-02-28,239.0970916748047,243.09305288834784,238.78024480369112,242.64415962706857,121907800,SPY
2018-03-01,235.6204071044922,240.434915343989,234.12411442597886,238.88581486369563,176855100,SPY
2018-03-02,236.8350067138672,237.39832573097647,233.08551859078392,233.94806390250494,139083200,SPY
2018-03-05,239.57232666015625,240.18845345256145,235.54115233150563,235.6467947883253,97307400,SPY
2018-03-06,240.17962646484375,240.6285195783346,238.68333399355848,240.54928102610876,79213200,SPY
2018-03-07,240.0916748046875,240.44373582436765,237.82085839629667,238.01449598620087,87063500,SPY
2018-03-08,241.25344848632812,241.37665772949185,239.77477640519388,240.76934118536022,66901200,SPY
2018-03-09,245.4518585205078,245.4518585205078,242.3448739896355,242.66174767889817,113625300,SPY
2018-03-12,245.14381408691406,246.3672576672523,244.75653891475906,245.7423473551295,71924800,SPY
2018-03-13,243.5594482421875,246.807261752872,242.9521317736514,246.30556086833784,91968900,SPY
2018-03-14,242.30966186523438,244.70371419100942,241.75517991030418,244.51888687269934,105895100,SPY
2018-03-15,242.0455780029297,243.46263194836675,241.54387708563357,242.82012815022333,83433000,SPY
2018-03-16,242.3080291748047,243.35962338871246,242.25500988402808,242.57312562868768,100343700,SPY
2018-03-19,239.02955627441406,242.48479112275547,237.37705851392633,241.55692641312461,109208400,SPY
2018-03-20,239.43606567382812,240.07232421525157,238.75560640551987,239.42722013482984,59757300,SPY
2018-03-21,238.9766082763672,241.48628808529315,238.764531015029,239.39194422523158,78709600,SPY
2018-03-22,233.00283813476562,237.59801555422393,232.72886909023754,236.74967967138895,148785900,SPY
2018-03-23,228.03643798828125,233.771610570164,227.84202490130033,233.44464923481146,183534800,SPY
2018-03-26,234.27529907226562,234.55808665375656,229.23827674648547,231.64191725294216,141956100,SPY
2018-03-27,230.28981018066406,235.74216689562675,228.7345058623637,235.2119740308434,129941400,SPY
2018-03-28,229.60943603515625,232.0926327220534,228.50482221120828,230.4224436755508,146452300,SPY
2018-03-29,232.54331970214844,234.40792204383496,229.6183041660121,230.7494277542934,111601600,SPY
2018-04-02,227.52391052246094,232.52560454766385,225.04957315969895,232.0130486932908,186286300,SPY
2018-04-03,230.4401092529297,230.91730997897946,226.9672098407095,228.76110162347888,119956900,SPY
2018-04-04,232.90562438964844,233.612566483105,226.7551418786171,226.8876901501262,123715300,SPY
2018-04-05,234.7436981201172,235.62738914999005,233.5772194883386,234.6641421954918,82652600,SPY
2018-04-06,229.51220703125,234.2752870709953,227.99225756873417,232.78187422548618,179521200,SPY
2018-04-09,230.64332580566406,234.03669563881604,229.7066156054344,230.97028712505096,105442900,SPY
2018-04-10,234.31068420410156,235.09718220910804,232.3930896648069,233.53303173968084,103529000,SPY
2018-04-11,233.08233642578125,234.743679746807,232.75537508521705,232.8260584961061,91140200,SPY
2018-04-12,234.9999237060547,235.94547947818188,234.2311169080454,234.4078658821633,68890500,SPY
2018-04-13,234.31068420410156,236.42271882761298,233.3032903974558,236.30783467244473,85079200,SPY
2018-04-16,236.2371063232422,237.0059401567355,235.1236739866664,235.94550015531053,63405300,SPY
2018-04-17,238.76441955566406,239.36532282768732,237.49190264543654,238.00443144378508,64682000,SPY
2018-04-18,238.94117736816406,239.7453122945607,238.48164087524708,239.20627383092074,57303900,SPY
2018-04-19,237.61573791503906,238.49058356662363,236.58180735289045,238.28732488363988,77655900,SPY
2018-04-20,235.600830078125,237.7658836822387,234.7171391324635,237.54496094582333,99953100,SPY
2018-04-23,235.5654754638672,236.73195385379043,234.4873715522299,236.17522430550414,65558000,SPY
2018-04-24,232.3929901123047,236.81144361454417,230.89070513430326,236.5905209394322,112885500,SPY
2018-04-25,232.96743774414062,233.40928319691392,230.5107781054454,232.33117921342284,103840900,SPY
2018-04-26,235.33572387695312,236.16639548906852,233.55067794884684,233.9925234034569,67731900,SPY
2018-04-27,235.55665588378906,236.2459337414099,234.61994564056346,235.94548205661184,57053600,SPY
2018-04-30,233.7450408935547,236.73191984098457,233.6743305338436,236.1751903726872,82182300,SPY
2018-05-01,234.160400390625,234.26643897285976,231.62418511436118,233.1794895687467,74203400,SPY
2018-05-02,232.58746337890625,234.7789996239809,232.19863721256587,233.96601907116514,86368900,SPY
2018-05-03,232.07493591308594,232.72885865092718,228.92015243741184,231.75682008433407,136311500,SPY
2018-05-04,235.07949829101562,235.75995770217375,230.7759269200338,231.10288831433,91222100,SPY
2018-05-07,235.87481689453125,236.84685543367848,235.15900236383027,235.84830724288375,55304900,SPY
2018-05-08,235.87481689453125,236.23710647767695,234.31066654300142,235.50365480335702,67499200,SPY
2018-05-09,238.15476989746094,238.4817313148894,236.02507094532106,236.54644549853327,59666100,SPY
2018-05-10,240.381591796875,240.7085800870118,238.79095894501123,238.89699753938797,72063900,SPY
2018-05-11,241.1150665283203,241.38016301005507,239.99276183006265,240.50531765222445,59871500,SPY
2018-05-14,241.2299346923828,242.20197303980675,240.68202371955482,241.5480504494079,54790600,SPY
2018-05-15,239.5686492919922,240.01931338963473,238.62309339518507,240.00164927713664,87036100,SPY
2018-05-16,240.5760498046875,241.0355864236159,239.57747457430713,239.60401119596355,53942600,SPY
2018-05-17,240.372802734375,241.45090685639775,239.59515032267205,240.31093789069186,56536400,SPY
2018-05-18,239.77186584472656,240.3904603285665,239.4183948402933,240.028143784387,64368000,SPY
2018-05-21,241.57456970214844,242.1136351582383,240.86762779080024,241.25645393247333,58025900,SPY
2018-05-22,240.90298461914062,242.35225076806103,240.57602327210842,242.09597283331613,52966400,SPY
2018-05-23,241.56573486328125,241.59227148003484,239.47139171583964,239.6304765758288,64694200,SPY
2018-05-24,241.07095336914062,241.44211554649604,239.28590681814654,241.16817342649486,76043800,SPY
2018-05-25,240.49655151367188,241.12396470632257,239.9928410639693,240.49655151367188,56374800,SPY
2018-05-29,237.7305145263672,239.6304715224005,236.61708233856234,238.870483330366,115908600,SPY
2018-05-30,240.90298461914062,241.34483010823462,238.96772618756867,239.03840959985598,69678400,SPY
2018-05-31,239.42723083496094,240.7969410355754,238.8263274545693,240.4964893453796,93519900,SPY
2018-06-01,241.77784729003906,242.0782989743515,240.65554253334344,240.72625291089187,71258400,SPY
2018-06-04,242.92662048339844,243.18289839279595,242.36107233671052,242.59965916870462,45385200,SPY
2018-06-05,243.1033477783203,243.48332835514094,242.2903403653031,243.05914705685763,51135000,SPY
2018-06-06,245.13583374023438,245.24187232618866,243.0945100563013,243.71310443184038,62732200,SPY
2018-06-07,245.109375,245.91353706797386,244.1991743240489,245.62193089603647,72969400,SPY
2018-06-08,245.83399963378906,245.8870189359492,244.48195349248826,244.64985693869826,72139700,SPY
2018-06-11,246.16087341308594,246.87666070571026,245.93995074331053,246.05483484648965,58892500,SPY
2018-06-12,246.47909545898438,246.8413850221631,245.8339913469702,246.57628852029868,72329000,SPY
2018-06-13,245.69256591796875,246.97392843756035,245.48930731397496,246.7176505400211,79070600,SPY
2018-06-14,246.31118774414062,246.84138073866893,245.71910294277393,246.55862013095637,77097600,SPY
2018-06-15,245.99688720703125,246.33420188479369,244.4168556289836,245.52642912730911,120041600,SPY
2018-06-18,245.4910125732422,245.61529785717133,244.06189434330213,244.54121078049525,52917600,SPY
2018-06-19,244.55010986328125,244.77202466352017,242.80142015383026,243.21862106184778,97531500,SPY
2018-06-20,244.96731567382812,245.63306008786842,244.63000083644087,245.2336026037604,53785500,SPY
2018-06-21,243.43165588378906,244.97620134762934,242.93456888760426,244.95843082613084,71061400,SPY
2018-06-22,243.87550354003906,244.80756204376263,243.65358871856367,244.69216200232157,54898500,SPY
2018-06-25,240.55557250976562,242.8812345960676,238.86902594322004,242.72146248842876,137854200,SPY
2018-06-26,241.08822631835938,241.94037150239652,240.36922458663946,241.12374026871296,68547400,SPY
2018-06-27,239.09097290039062,243.10318209396516,238.94005894114787,241.6740640121467,105110700,SPY
2018-06-28,240.45794677734375,241.2213204740955,238.32754361881487,239.03768703472497,76650500,SPY
2018-06-29,240.80410766601562,242.91674020297125,240.68870767361383,241.5497378986117,97592500,SPY
2018-07-02,241.31903076171875,241.47883001455816,238.99336786041863,239.2330531950725,63554800,SPY
2018-07-03,240.466796875,242.31314260519264,240.04073792895596,242.2154860372572,42187100,SPY
2018-07-05,242.42852783203125,242.49067046122133,240.52006646800746,241.59415332388662,56925900,SPY
2018-07-06,244.47909545898438,244.85189713270944,242.07351965385934,242.4552336768545,66493700,SPY
2018-07-09,246.6804962158203,246.73375360283254,245.43777870351792,245.48215082962477,50550400,SPY
2018-07-10,247.5680694580078,247.66572602641563,246.84018263606114,247.1331252520839,51966800,SPY
2018-07-11,245.75733947753906,246.8047980337242,245.45553856786262,246.01476825813822,77054700,SPY
2018-07-12,247.9852752685547,248.03853263814824,246.41412868714167,247.0177302686697,60124700,SPY
2018-07-13,248.18063354492188,248.4824344235151,247.3551169867808,247.80783184927517,48216000,SPY
2018-07-16,247.95864868164062,248.3669642150464,247.51481920513825,248.22496262106293,48201000,SPY
2018-07-17,248.96165466308594,249.35222668644502,247.13307977608457,247.18633713479755,52315500,SPY
2018-07-18,249.4855194091797,249.59203419035856,248.59786011373984,249.04168976145976,44593500,SPY
2018-07-19,248.54452514648438,249.2013841515407,248.06518169158207,248.819697275046,61412100,SPY
2018-07-20,248.260498046875,248.97064160173855,248.10072590548324,248.3403841175709,82337700,SPY
2018-07-23,248.72207641601562,248.9262206602363,247.71013209713192,248.05633212913037,47047600,SPY
2018-07-24,249.9735565185547,250.81684312940115,249.1036683191489,250.1333556742689,68026900,SPY
2018-07-25,252.10406494140625,252.4236092086071,249.68074589164465,249.72511801013184,78882900,SPY
2018-07-26,251.50933837890625,252.1928261670429,251.28742359311036,251.3850801852483,57919500,SPY
2018-07-27,249.80499267578125,251.9353687298182,248.8818197863248,251.83771215930585,76768700,SPY
2018-07-30,248.5001220703125,250.04463990131578,247.97637947622283,249.88486779932234,63742500,SPY
2018-07-31,249.7250518798828,250.33753865236255,248.8817922274935,249.26347903086543,68570500,SPY
2018-08-01,249.30784606933594,250.43519012087674,248.6598724603188,249.92921808621028,53853300,SPY
2018-08-02,250.66607666015625,250.8347069740888,247.7989278959903,248.0030992495822,63426400,SPY
2018-08-03,251.74012756347656,251.79338494263322,250.61278316317959,250.7903258198392,53935400,SPY
2018-08-06,252.6633758544922,252.97403496234404,251.38514419569398,251.7757164852831,39400900,SPY
2018-08-07,253.4977264404297,253.8794405204031,253.19592553453344,253.32909609852106,43196600,SPY
2018-08-08,253.3911590576172,253.79061648823114,252.9295860778104,253.32904350842435,42114600,SPY
2018-08-09,253.0449676513672,253.84385536516058,252.9118242139356,253.45328322255867,35717000,SPY
2018-08-10,251.34957885742188,252.14846670856605,250.63943525368703,251.6070076068513,77076000,SPY
2018-08-13,250.4086456298828,252.23722126791043,250.11570294744925,251.62473430195678,65732900,SPY
2018-08-14,252.00640869140625,252.24609398133148,250.74594796127278,251.13652012561974,43842000,SPY
2018-08-15,250.12454223632812,250.79917171871017,248.68653904636793,250.65714303351385,102925400,SPY
2018-08-16,252.14842224121094,253.01833784391988,251.52705008367542,251.5625640299013,69967900,SPY
2018-08-17,253.03604125976562,253.47987070519272,251.53589556708604,251.9442110719031,65618500,SPY
2018-08-20,253.57754516601562,253.84383201638548,253.03605911799497,253.48877385282518,39807500,SPY
2018-08-21,254.17234802246094,255.0333785840449,253.61311835710495,254.09246194015446,67272000,SPY
2018-08-22,254.02134704589844,254.5450625208637,253.49760448173464,253.76391839237363,44993300,SPY
2018-08-23,253.68402099609375,254.70482321820947,253.36444973546432,253.84379308180982,49204900,SPY
2018-08-24,255.21083068847656,255.35285936968114,254.20777175129484,254.26102912059642,57487400,SPY
2018-08-27,257.225830078125,257.33234482639574,256.24939973697053,256.40917185937667,57072400,SPY
2018-08-28,257.35009765625,257.7939271363428,256.8884976598644,257.6873853061911,46943500,SPY
2018-08-29,258.7348937988281,258.9656667527116,257.32351902828185,257.5631772420402,61485500,SPY
2018-08-30,257.6875305175781,258.62844737846166,257.0928138490736,258.2556455750564,61229500,SPY
2018-08-31,257.6964416503906,258.14027142514436,256.79103866201206,257.2792405785533,66140800,SPY
2018-09-04,257.2524719238281,257.6075301326266,256.24941284429883,257.2791006122579,57594400,SPY
2018-09-05,256.56011962890625,257.10160578959284,255.54820229775174,256.89743443569347,72452400,SPY
2018-09-06,255.7877960205078,256.9683704573946,254.75810842911469,256.666569677207,65909900,SPY
2018-09-07,255.29074096679688,256.26717131198063,254.50071143185613,254.74039670565793,73524800,SPY
2018-09-10,255.73464965820312,256.5690515670476,255.5393635287031,256.3027375236137,50210900,SPY
2018-09-11,256.57781982421875,257.0216493185275,254.7403863055744,255.08655922474992,50530500,SPY
2018-09-12,256.64007568359375,257.24367756075225,255.85007292156283,256.5868182879159,59810800,SPY
2018-09-13,258.1579895019531,258.3444174932727,257.4212440674982,257.7053015968468,51034200,SPY
2018-09-14,258.2022705078125,258.5484434532182,257.4211262043679,258.3620426364613,55079900,SPY
2018-09-17,256.8353271484375,258.1845594721034,256.5601549448557,258.14907260591986,68244000,SPY
