Date,Close,High,Low,Open,Volume,Ticker
,MSFT,MSFT,MSFT,MSFT,MSFT,
2018-01-02,78.8703842163086,79.20073194713669,78.45745305325805,79.03555808172264,22483800,MSFT
2018-01-03,79.23739624023438,79.38422048804543,78.8886991531313,78.97128254180092,26061400,MSFT
2018-01-04,79.93482971191406,80.43952951647438,79.43930817679164,79.45765771469915,21912000,MSFT
2018-01-05,80.92585754394531,81.12773742775576,80.22845621831836,80.43951436983846,23407100,MSFT
2018-01-08,81.00843811035156,81.2837301242538,80.38444894634434,80.93502597318206,22113000,MSFT
2018-01-09,80.95336151123047,81.42135501309494,80.62301398061612,81.34794289496621,19484300,MSFT
2018-01-10,80.58633422851562,80.92586013497365,80.21010925197795,80.62304029956249,18652200,MSFT
2018-01-11,80.82491302490234,80.8707903589186,80.05409960318352,80.8707903589186,17808900,MSFT
2018-01-12,82.2197265625,82.38490040317807,81.16444963599947,81.36632955249135,24271500,MSFT
2018-01-16,81.07266235351562,83.31168326455533,80.76067130904138,82.6785159083429,36599700,MSFT
2018-01-17,82.71524810791016,82.84371587281072,81.43974172713446,81.74256160195785,25621200,MSFT
2018-01-18,82.67853546142578,83.20158474865815,82.27478266138324,82.40325041607417,24159700,MSFT
2018-01-19,82.5867691040039,83.14652443245286,82.27477800340857,82.71523685142165,36875000,MSFT
2018-01-22,84.06414794921875,84.0733262163761,82.3481760410562,82.58676198038127,23601600,MSFT
2018-01-23,84.33025360107422,84.69730724153239,83.99990602475846,84.33025360107422,23412800,MSFT
2018-01-24,84.2568359375,85.73422166758635,84.03660656807952,84.92670931240097,33277500,MSFT
2018-01-25,84.72483825683594,85.55987849464731,84.35778460243885,84.85330598573,26383200,MSFT
2018-01-26,86.31234741210938,86.31234741210938,84.95425780207921,85.44977925470117,29172200,MSFT
2018-01-29,86.18389129638672,87.5878654344753,86.00036791922578,87.30340209958543,31569900,MSFT
2018-01-30,85.10108184814453,85.94530753877152,84.51379867264522,85.6149598774322,38635100,MSFT
2018-01-31,87.18409729003906,87.54197271331725,85.80765120021006,86.02788061431198,48756300,MSFT
2018-02-01,86.49588775634766,88.15679739054353,85.87189848478197,86.98223099723586,47227900,MSFT
2018-02-02,84.22017669677734,86.22979093773127,83.9632411227862,85.92697101082628,47867800,MSFT
2018-02-05,80.75151062011719,85.55989406495328,80.75151062011719,83.10064323421102,51031500,MSFT
2018-02-06,83.80720520019531,83.9448511917385,78.22800941724392,79.73292305592652,67998600,MSFT
2018-02-07,82.22888946533203,84.2109681821036,81.85265750927424,83.03640197942907,41107600,MSFT
2018-02-08,78.0077896118164,82.47664674586684,77.77838193139192,82.32065120341022,55628700,MSFT
