Date,Close,High,Low,Open,Volume,Ticker
,INTC,INTC,INTC,INTC,INTC,
2018-01-02,39.330387115478516,39.37236447826704,38.79311017698625,38.935826165136284,23370800,INTC
2018-01-03,37.99557876586914,38.79310042195653,36.64399320840844,38.17187531894867,116479000,INTC
2018-01-04,37.298805236816406,37.483495370206114,35.83808087780022,36.53486405200838,89209100,INTC
2018-01-05,37.559051513671875,37.90324473700295,36.85387476313712,37.298806607280866,41824000,INTC
2018-01-08,37.559051513671875,37.642999830611934,36.90424247233195,37.16448737872296,33733800,INTC
2018-01-09,36.61881637573242,37.64300256952073,36.50968419625448,37.525473636284026,44282300,INTC
2018-01-10,35.67857360839844,36.60201776199974,35.628202704549764,36.37535670073703,45735000,INTC
2018-01-11,36.44252014160156,36.58523612259174,35.636604774294796,35.93042708453486,35371500,INTC
2018-01-12,36.2998046875,36.60202052614749,36.1067178093763,36.47609806065006,29973600,INTC
2018-01-16,36.21585464477539,36.76152829134853,36.005980658004624,36.56004785498253,38367200,INTC
2018-01-17,37.265220642089844,37.3155915464661,36.52646339001752,36.56004399293502,32368600,INTC
2018-01-18,37.340782165527344,37.55905292163054,37.080537249380654,37.27362414994238,26826500,INTC
2018-01-19,37.62621307373047,37.68497754161279,37.147700576732525,37.45831322159955,25780200,INTC
2018-01-22,38.40693283081055,38.44051343137513,37.60101763179457,37.60941118072455,27706800,INTC
2018-01-23,38.667179107666016,38.69236295780711,38.306195644338885,38.45730515003036,22135100,INTC
2018-01-24,38.20545959472656,38.72594939382092,37.743737458852415,38.53286570799802,32464200,INTC
2018-01-25,38.029170989990234,38.92743152065306,37.92003560518893,38.51608024339351,36758700,INTC
2018-01-26,42.04195022583008,42.100714674273014,40.396536062161125,40.61480675845396,86916100,INTC
2018-01-29,41.958011627197266,42.688372284140094,41.44591853123596,41.63900223583357,46304000,INTC
2018-01-30,40.95899963378906,42.02515965240672,40.917025485520476,41.538250565708886,32814600,INTC
2018-01-31,40.413333892822266,41.3451748952345,39.926427914645885,41.32838459220457,41619900,INTC
2018-02-01,40.00198745727539,40.690373951649654,39.83408760933511,40.043961618654656,28840400,INTC
2018-02-02,38.74274826049805,40.11952142192233,38.70077089143072,39.72495721013965,28663000,INTC
2018-02-05,37.374359130859375,39.674576182192574,37.35756882799426,38.91063501515522,47869000,INTC
2018-02-06,37.957542419433594,37.974446632895,36.36858181970033,37.2053226532205,58145400,INTC
2018-02-07,38.20265579223633,39.132365136694766,37.47579059878899,37.67863797394973,37508400,INTC
2018-02-08,36.13192367553711,38.38858262417234,36.12347318219159,38.2702563724437,43151300,INTC
2018-02-09,37.14616012573242,37.42507159203491,35.53184479147827,36.765823377002576,49301100,INTC
2018-02-12,37.88992691040039,38.1688383583071,37.264483939946224,37.31519657781512,28379500,INTC
2018-02-13,37.57719802856445,37.847658940600084,37.408159152505085,37.6870737816253,19517600,INTC
2018-02-14,38.35478210449219,38.464654652127095,37.22222563329796,37.24758034057541,19922000,INTC
2018-02-15,38.811187744140625,38.870354108668586,37.9913542742586,38.77738253831666,23536800,INTC
2018-02-16,38.50690841674805,39.37745423475143,38.464646281617284,38.72665668834614,21475200,INTC
2018-02-20,39.149261474609375,39.47888557177859,38.36323329329094,38.422396427441875,25512000,INTC
2018-02-21,38.82809066772461,39.774707330597224,38.81118645330018,39.445079985544716,27527500,INTC
2018-02-22,38.70975875854492,39.35210591661331,38.55762407501024,38.99712391364946,16946400,INTC
2018-02-23,40.340972900390625,40.39168552970413,39.14080302397283,39.16615772655541,26040900,INTC
2018-02-26,41.507354736328125,41.52425895308578,40.653709522890054,40.73823060667831,26992300,INTC
2018-02-27,42.18349838256836,43.02023920264491,41.67638488346979,41.72709429889024,43624100,INTC
2018-02-28,41.65948486328125,42.54693518809959,41.65103114376098,42.41170469311917,35541200,INTC
2018-03-01,40.43394470214844,42.02290496522735,40.121224879741135,41.83696188069678,36326600,INTC
2018-03-02,41.39746856689453,41.456631698647506,39.690181791947246,39.89302911806377,33310600,INTC
2018-03-05,42.04827117919922,42.09053010339369,40.60299469236327,41.05094509229331,30826500,INTC
2018-03-06,42.859649658203125,43.38367058080981,42.386344597976326,42.394795092273704,39132300,INTC
2018-03-07,43.37521743774414,43.51890163589678,42.34408301574514,42.411699867616726,31801900,INTC
2018-03-08,42.885013580322266,44.01757019917143,42.65681151262698,43.77246391637102,29481200,INTC
2018-03-09,44.110538482666016,44.203510053536036,43.10476186647536,43.332963933842855,32727900,INTC
2018-03-12,43.54425811767578,43.90769065092282,42.68216256607693,43.831623301542066,32044400,INTC
2018-03-13,43.763999938964844,45.45438236347981,43.4343758820482,44.389442854660764,45573900,INTC
2018-03-14,43.83161926269531,44.10208020798335,43.3667647144908,44.00065815953754,24993500,INTC
2018-03-15,43.003334045410156,44.203504138199186,43.003334045410156,44.14434100540812,25631200,INTC
2018-03-16,43.24843215942383,43.69638568787608,43.096300709629894,43.24843215942383,42559800,INTC
2018-03-19,42.96108627319336,43.29916094484634,42.20041261971206,42.88501890784523,31115200,INTC
2018-03-20,43.569610595703125,43.78936213784221,42.97797604460035,43.003333975861885,22215000,INTC
2018-03-21,43.57805633544922,44.09362022252151,43.24842908259219,43.569602618526865,23239500,INTC
2018-03-22,42.96108627319336,43.91615036415905,42.766689387409436,42.88501890784523,30916000,INTC
2018-03-23,41.7186393737793,43.09630197302395,41.7186393737793,42.75822419343,37683900,INTC
2018-03-26,44.35564041137695,44.36409413016228,42.53002727577977,42.88500930933566,39306200,INTC
2018-03-27,43.265342712402344,45.00643800043684,42.91881439854804,44.80359066406282,38777000,INTC
