Date,Close,High,Low,Open,Volume,Ticker
,AVGO,AVGO,AVGO,AVGO,AVGO,
2018-01-02,21.0866641998291,21.125360953992903,20.34115594195515,20.514896686039048,33135000,AVGO
2018-01-03,21.317262649536133,21.380441228562425,21.009267265069965,21.10877318811975,31161000,AVGO
2018-01-04,21.324373245239258,21.461786632327833,21.198805372324983,21.44836101332535,19067000,AVGO
2018-01-05,21.450735092163086,21.659224622326043,21.27936221744001,21.47837563545767,28633000,AVGO
2018-01-08,21.502058029174805,21.524170454925425,21.24855443216346,21.395443902321723,20971000,AVGO
2018-01-09,21.204328536987305,21.62683551540782,21.17984670878325,21.564446243126774,26027000,AVGO
2018-01-10,20.75655746459961,21.017958647416183,20.590712717140608,21.005322326343407,31607000,AVGO
2018-01-11,20.80946922302246,20.83710976332564,20.65547149667719,20.814997331083095,17726000,AVGO
2018-01-12,20.871854782104492,20.95319628345812,20.691795146379043,20.80077868938635,19881000,AVGO
2018-01-16,20.78972625732422,21.085876195426863,20.664158370259027,20.9421438791239,33528000,AVGO
2018-01-17,20.99189567565918,21.04875685825127,20.569388574809196,20.96583524173972,37365000,AVGO
2018-01-18,21.30699920654297,21.32753303887752,20.886861512251215,20.964255020566153,30319000,AVGO
2018-01-19,21.037704467773438,21.27857335540324,21.012433328569866,21.255671620858855,29963000,AVGO
2018-01-22,20.699689865112305,21.06770509162547,20.58201952776515,20.9792553904129,27230000,AVGO
2018-01-23,20.762083053588867,20.88133201162832,20.383800842209375,20.670473126093274,35398000,AVGO
2018-01-24,20.28508758544922,20.791305649810962,20.217170180923922,20.60966737568452,45405000,AVGO
2018-01-25,19.529308319091797,20.362476913059805,19.5064065912646,20.35457940194444,59520000,AVGO
2018-01-26,19.805715560913086,19.818350373901808,19.367413476571414,19.6975213134937,49014000,AVGO
2018-01-29,19.38558006286621,19.703051615873118,19.229212937487972,19.607493677092567,50401000,AVGO
2018-01-30,19.030982971191406,19.350825336015163,18.71745951791126,19.05230609677218,46002000,AVGO
2018-01-31,19.58774757385254,19.991300891469457,19.33740265395521,19.743325375473464,80482000,AVGO
2018-02-01,18.858036041259766,19.41953661217552,18.80354426578099,19.08942876222735,66851000,AVGO
2018-02-02,18.596630096435547,18.79248321172264,18.486857274475877,18.698505408851133,58352000,AVGO
2018-02-05,18.013816833496094,19.26949294855758,17.974330769519284,18.53346211170043,70776000,AVGO
2018-02-06,18.98360252380371,18.985182628522015,17.76109553699368,17.81795671240945,77744000,AVGO
2018-02-07,18.74668312072754,19.198409299656344,18.716673181606794,18.855665156832796,40475000,AVGO
2018-02-08,18.129901885986328,18.83671180842574,18.125163078057724,18.747472794782315,43200000,AVGO
2018-02-09,18.59821319580078,18.726150471305463,17.867710708576396,18.384195606135084,43282000,AVGO
2018-02-12,19.301076889038086,19.386367904988248,18.75616064229886,18.78459047885014,35063000,AVGO
2018-02-13,19.416378021240234,19.429803640370455,18.958332891154818,19.033356992133037,23719000,AVGO
2018-02-14,19.558530807495117,19.636713614220405,19.22842143938732,19.348461209608335,25491000,AVGO
2018-02-15,19.887845993041992,19.888635292205212,19.303443771188146,19.686463240508882,25540000,AVGO
2018-02-16,19.655664443969727,19.930491188534383,19.58853786248649,19.84362158345585,32639000,AVGO
2018-02-20,19.713315963745117,20.196632196250253,19.54747274917815,19.644609273953627,41693000,AVGO
2018-02-21,19.63434600830078,20.017367084034902,19.6209203875362,19.939973569518546,28156000,AVGO
2018-02-22,19.69199562072754,19.988145551184086,19.606704597410886,19.673832698255183,19342000,AVGO
2018-02-23,20.036312103271484,20.14055681400223,19.76622271294408,19.912324372809096,18280000,AVGO
2018-02-26,19.976303100585938,20.093973490226812,19.822305354130858,19.89811877187833,28878000,AVGO
2018-02-27,19.886268615722656,20.19110533340043,19.876001700008306,19.90838104569429,21176000,AVGO
2018-02-28,19.46375846862793,20.097913638131505,19.425851021422737,20.065535803844153,28834000,AVGO
2018-03-01,19.214996337890625,19.673832299748476,19.05705061529096,19.416379130047936,26044000,AVGO
2018-03-02,19.812028884887695,19.83651071287887,18.97175374243691,18.98754725541836,27402000,AVGO
2018-03-05,19.504823684692383,19.84914788963883,19.22367805329714,19.735425553469064,25900000,AVGO
2018-03-06,19.819141387939453,19.84599111897108,19.531678301274283,19.68883471012268,30030000,AVGO
2018-03-07,19.510353088378906,19.69594081953061,19.295546225280575,19.639868946826546,31549000,AVGO
2018-03-08,19.502460479736328,19.609074638920756,19.421117456745364,19.60591593518363,33554000,AVGO
2018-03-09,20.041847229003906,20.081333282297766,19.55616154326681,19.631185647043697,30782000,AVGO
2018-03-12,20.757347106933594,20.872648078303143,20.503052626652735,20.58439564987927,53881000,AVGO
2018-03-13,20.629409790039062,21.626843175557283,20.55122697694717,21.040860701862876,66855000,AVGO
2018-03-14,20.579652786254883,20.717855462276862,20.150037529183965,20.69100573257559,39619000,AVGO
2018-03-15,21.14588737487793,21.235917178448588,20.809462196134906,20.827625112888658,57990000,AVGO
2018-03-16,20.127927780151367,20.81736566620754,20.091600429946833,20.76998059415321,113955000,AVGO
2018-03-19,19.34450912475586,20.255860411854666,19.172347017615433,19.988140389539634,71267000,AVGO
2018-03-20,19.139970779418945,19.58932909015121,19.054679764305668,19.35635777368096,61918000,AVGO
2018-03-21,19.71210289001465,20.07990158381241,19.236127840093783,19.277795735895985,54912000,AVGO
2018-03-22,19.517385482788086,19.769796976892543,19.351514766702998,19.393983526726736,43078000,AVGO
