Date,Close,High,Low,Open,Volume,Ticker
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,
2018-01-02,53.22063064575195,53.357995537474515,52.21940716939454,52.21940716939454,31766000,GOOGL
2018-01-03,54.128623962402344,54.3557468698066,53.23153936524892,53.25633216250734,31318000,GOOGL
2018-01-04,54.33888626098633,54.751476560448786,54.26450408287468,54.40484274679612,26052000,GOOGL
2018-01-05,55.05943298339844,55.22258571487363,54.63841320373191,54.720237383951606,30250000,GOOGL
2018-01-08,55.25382614135742,55.49929868498433,55.04505284208835,55.094642223098475,24644000,GOOGL
2018-01-09,55.18340301513672,55.46358847346012,54.95578448937712,55.46358847346012,26808000,GOOGL
2018-01-10,55.051998138427734,55.18291607811487,54.74652420696688,54.896283615302465,20734000,GOOGL
2018-01-11,55.14671325683594,55.28556503634139,54.87049658472819,55.15960717685105,22424000,GOOGL
2018-01-12,56.069091796875,56.10132281445176,54.94637108166763,55.05001429043601,38586000,GOOGL
2018-01-16,56.071571350097656,56.97312049204504,55.871227516712395,56.54813187080861,36462000,GOOGL
2018-01-17,56.48812484741211,56.499032467639545,55.71402053627322,56.3522468478117,27830000,GOOGL
2018-01-18,56.332908630371094,56.5620140670971,55.762125662718006,56.50052202410961,27498000,GOOGL
2018-01-19,56.70632553100586,56.72021070996429,56.16083473617007,56.43506891231279,30552000,GOOGL
2018-01-22,57.73085021972656,57.865736957272645,56.62300605798091,56.72218859541978,29550000,GOOGL
2018-01-23,58.32643508911133,58.44247659523314,57.884091874682795,58.051209652613295,39138000,GOOGL
2018-01-24,58.08443069458008,58.86597325427586,57.89152509119523,58.763321307092504,37128000,GOOGL
2018-01-25,58.62247848510742,58.764307809619446,58.11170071877717,58.55156571456486,29984000,GOOGL
2018-01-26,58.891265869140625,58.891265869140625,57.922772751632536,58.88977898213961,42170000,GOOGL
2018-01-29,58.837711334228516,59.408989965944905,58.71770101469446,58.91308855982993,31494000,GOOGL
2018-01-30,58.38594436645508,58.90961613703098,58.244115018829305,58.4033027319393,37338000,GOOGL
2018-01-31,58.62644958496094,58.82977095493848,58.124596903147186,58.70529620480337,36022000,GOOGL
2018-02-01,58.595218658447266,58.8858199697339,57.98873138741707,58.31751505277034,73514000,GOOGL
2018-02-02,55.50128173828125,56.10132195619659,55.10307223257932,55.908911977935325,117842000,GOOGL
2018-02-05,52.68406677246094,55.29250913268484,52.403885060973224,54.579401181234864,83550000,GOOGL
2018-02-06,53.77703094482422,53.92332093628484,51.07833510949319,51.275209521008335,76630000,GOOGL
2018-02-07,52.33792495727539,53.88116972799256,52.298747569900236,53.803809994563316,51942000,GOOGL
2018-02-08,49.97248077392578,52.7604354198397,49.823213214703266,52.55910033343243,66792000,GOOGL
2018-02-09,51.88467025756836,52.15493558662901,49.44136332550892,50.87352667351269,98360000,GOOGL
2018-02-12,52.295780181884766,52.841766609935185,51.84599874927794,52.40041465388367,56240000,GOOGL
2018-02-13,52.27494812011719,52.62604638340829,51.91690726786351,52.069644225040435,31586000,GOOGL
2018-02-14,53.19533920288086,53.33270409658668,52.05972837561951,52.28387374049977,41304000,GOOGL
2018-02-15,54.12069320678711,54.256571212523454,52.9240821910196,53.728435037863214,37396000,GOOGL
2018-02-16,54.32599639892578,54.96124517382604,54.13011323977028,54.22086252426643,39948000,GOOGL
2018-02-20,54.7271842956543,55.35697742181171,54.05325370420619,54.190122977680886,33754000,GOOGL
2018-02-21,55.23101806640625,56.3443180642119,54.92157532240857,55.000425732948564,41486000,GOOGL
2018-02-22,55.04009246826172,55.811714885519635,54.80454007218007,55.49979401074562,28010000,GOOGL
2018-02-23,55.942138671875,55.987267393103004,54.96769426169726,55.474503270089066,25292000,GOOGL
2018-02-26,56.71623992919922,56.74103272715342,56.004123275614624,56.12908987357392,30912000,GOOGL
