date,close,high,low,open,volume,ticker,ret_1d,ret_3d,ret_5d,ma_5,ma_10,vol_5d,volume_change_1d,target_direction,target_volatility,spy_ret_1d,spy_ret_5d
2018-02-21,40.18893814086914,40.90546216900995,40.17483951865487,40.6024081083395,149886400.0,AAPL,-0.004538838219557695,-0.011098855393577911,0.040951396560775066,40.205848693847656,38.823591232299805,0.017143930799846867,0.10436333092645267,1,0.008359049286640358,-0.0049742437628564895,0.015225543855313273
2018-02-22,40.524879455566406,40.865522652890775,40.33928883126937,40.36043138630971,123967600.0,AAPL,0.00835904928664033,0.0004062514125571237,0.030650623215788597,40.44688339233399,39.14327507019043,0.016202404968532196,-0.17292296032195054,1,0.01739149424936795,0.0012958707328820651,0.0030042495359838828
2018-02-23,41.22966766357422,41.26490526188542,40.76920939900944,40.79975104067896,135249600.0,AAPL,0.017391494249368034,0.021239544283105705,0.014509649429846228,40.56481781005859,39.636153030395505,0.009644124054567297,0.09100765038606862,1,0.01977209706414905,0.015939623617001297,0.006152998631220763
2018-02-26,42.044864654541016,42.14353351551222,41.39646774614467,41.42935736646841,152648800.0,AAPL,0.019772097064149063,0.04618003359945799,0.03792894649610501,40.8721061706543,40.16614875793457,0.011315100127495911,0.12864511244395538,0,0.0032408473055557394,0.011612350973966734,0.017539273695774016
2018-02-27,41.90860366821289,42.39959996000254,41.85457149250912,42.07540332108041,155712400.0,AAPL,-0.0032408473055557385,0.03414505437736515,0.03805647091060704,41.17939071655273,40.53451499938965,0.011285738916862102,0.020069597664704952,0,0.00151391455139313,-0.012486788818602546,0.011164198015936488
2018-02-28,41.845157623291016,42.43247458335157,41.82871461245241,42.1129740136907,151128400.0,AAPL,-0.0015139145513931584,0.014928326969285033,0.041210829622234435,41.51063461303711,40.858241653442384,0.01053167413803561,-0.029438888617733694,0,0.017515908034463328,-0.010129743113297729,0.005925081004760191
2018-03-01,41.11220169067383,42.23515182722027,40.5624736826807,41.943841221891674,195208000.0,AAPL,-0.017515908034463346,-0.022182565493559125,0.014492880497063432,41.628099060058595,41.03749122619629,0.015561508085991861,0.291669864830171,1,0.006913965692945656,-0.01454089025491423,-0.009984896800143805
2018-03-02,41.39645004272461,41.417592592883906,40.513123043733,40.59534885172789,153816000.0,AAPL,0.006913965692945556,-0.012220727503663986,0.004045203092862604,41.66145553588867,41.11313667297363,0.013733550777969996,-0.21204049014384652,1,0.0034622728643673127,0.005154899884526332,-0.020494418361056144
2018-03-05,41.53977584838867,41.75590816450628,40.99944326574465,41.161543399007854,113605600.0,AAPL,0.0034622728643673994,-0.007297899978093714,-0.01201309149886376,41.560437774658205,41.21627197265625,0.00936878885498103,-0.26141883809226607,0,0.0008485313657690876,0.011557919516501869,-0.020547122261272643
2018-03-06,41.5045280456543,41.875712915688,41.37766911815642,41.79583864338566,95154000.0,AAPL,-0.0008485313657691229,0.00954282035129883,-0.009641829772178201,41.47962265014648,41.32950668334961,0.009374849233675533,-0.16241804981444574,0,0.009282673430535921,0.0025349330331836395,-0.005648011515482221
2018-03-07,41.11925506591797,41.311896844788045,40.94071191221156,41.098112505222474,126814000.0,AAPL,-0.009282673430535904,-0.006696105016747889,-0.01734734909850144,41.334442138671875,41.422538375854494,0.009922558907926801,0.3327237951110831,1,0.010912254250467986,-0.0003661911772068205,0.004159745829261485
2018-03-08,41.56795883178711,41.61024394557519,41.128646754391646,41.22496404180873,95096400.0,AAPL,0.010912254250468045,0.0006784577630196686,0.011085690436682949,41.425593566894534,41.52684631347656,0.007759809343016851,-0.25011118646206254,1,0.017180837918245838,0.004838875327875192,0.023907272935564494
2018-03-09,42.28213119506836,42.28683073553249,41.673671546479305,41.80758156446404,128740800.0,AAPL,0.017180837918245873,0.018735381078390123,0.021395099131197304,41.60272979736328,41.63209266662598,0.010263222214705348,0.3537925725894986,1,0.009667803349456563,0.017402487137578193,0.03638335365282841
2018-03-12,42.6909065246582,42.848307080513344,42.336168279495034,42.35495927254413,128828400.0,AAPL,0.009667803349456605,0.038221788216268315,0.027711528354676496,41.83295593261719,41.6966968536377,0.010511100984472799,0.0006804369710302627,0,0.009630096598522138,-0.0012550095788660398,0.023255972442348227
2018-03-13,42.279788970947266,43.10908053311904,42.108293360008226,42.895296221645985,126774000.0,AAPL,-0.009630096598522098,0.017124491054292923,0.018678948100318005,41.98800811767578,41.733815383911136,0.012405455711377902,-0.01594679434037838,0,0.008501367767072773,-0.0064630056060270835,0.014072058596687365
2018-03-14,41.920352935791016,42.409001275131494,41.77234785465769,42.362016616189074,117473600.0,AAPL,-0.008501367767072776,-0.008556291961923201,0.019482305031762293,42.14822769165039,41.74133491516113,0.01220321686008249,-0.07336204584536266,1,0.0011767040801720311,-0.005131340155239417,0.009238084004167257
2018-03-15,41.96968078613281,42.34321720616517,41.83342636615037,41.934443192119986,90975200.0,AAPL,0.0011767040801720086,-0.016894130325126988,0.009664221329013234,42.228572082519534,41.827082824707034,0.01157007437204576,-0.22556897890249383,0,0.0035264176838967105,-0.0010898610491709704,0.00328339147718526
2018-03-16,41.821678161621094,42.080095541605395,41.72770527232746,41.969679637122375,157618800.0,AAPL,-0.003526417683896721,-0.01083521986453062,-0.010890014775342571,42.13648147583008,41.86960563659668,0.007888486484290694,0.7325468919002103,0,0.015279064646764099,0.0010843047579733867,-0.012808333840505282
2018-03-19,41.18268203735352,41.692472927584866,40.79740210449804,41.65723533010099,133787200.0,AAPL,-0.015279064646764096,-0.017596962973269292,-0.03532894028459044,41.83483657836914,41.833896255493165,0.00625545950888593,-0.1511976997667791,0,0.0003422629537266843,-0.013530186810381983,-0.02494151376111098
2018-03-20,41.16858673095703,41.53507208120745,41.09810795174742,41.16858673095703,78597600.0,AAPL,-0.0003422629537266353,-0.019087446941947417,-0.02628211415042303,41.612596130371095,41.80030212402344,0.006698932398999817,-0.41251778944473017,0,0.022655001835602307,0.0017006658329203894,-0.01692967609394158
2018-03-21,40.23591232299805,41.133330796665305,40.23356076089134,41.12158374022681,148219600.0,AAPL,-0.022655001835602318,-0.03791731724620917,-0.040181928224054086,41.2757080078125,41.711967849731444,0.010374743950329585,0.885803128848718,0,0.01412946619246098,-0.0019189147473164248,-0.013755347447601873
2018-03-22,39.66740036010742,40.56716704796147,39.60866864715772,39.937564805796335,165963200.0,AAPL,-0.014129466192461027,-0.03679414749801169,-0.05485580025631476,40.81525192260742,41.521912002563475,0.009127034128619385,0.11971156311311049,0,0.02315645101620231,-0.02499730071778894,-0.03735965739499958
2018-03-23,38.74884414672851,39.91877912576028,38.74884414672851,39.55934124916197,164115200.0,AAPL,-0.02315645101620234,-0.0587764306810411,-0.07347467031374322,40.20068511962891,41.16858329772949,0.009229686933066987,-0.011134998602099766,1,0.04747180411619609,-0.021314762456291825,-0.058898548410163065
2018-03-26,40.588321685791016,40.66584799327797,39.10123397243239,39.48416596813154,150164800.0,AAPL,0.047471804116196115,0.008758577659777389,-0.014432288577597041,40.08181304931641,40.95832481384277,0.029453247681922843,-0.08500370471473695,0,0.02564148351712902,0.027359053399636846,-0.019889829844684348
2018-03-27,39.547576904296875,41.147427848964746,39.213981276329726,40.802085163982866,163690400.0,AAPL,-0.025641483517129027,-0.0030207035178199115,-0.039374920427890814,39.75761108398437,40.68510360717774,0.03110340201230518,0.0900717078836053,0,0.01104883111671856,-0.01701198934494641,-0.03819915545063923
2018-03-28,39.11062240600586,39.94226549266874,38.80756833575712,39.291517090797406,166674000.0,AAPL,-0.011048831116718616,0.009336491635916211,-0.02796730214438292,39.532553100585936,40.40413055419922,0.030118518525905493,0.018227092120246535,1,0.0078092272069125775,-0.002954425751508838,-0.03919702563682792
2018-03-29,39.416046142578125,40.34870648612221,39.209309265006326,39.42309366479525,153594000.0,AAPL,0.007809227206912572,-0.028882089589411963,-0.0063365437424045545,39.48228225708008,40.14876708984375,0.030108846703658303,-0.07847654703193063,0,0.00655676939574244,0.012777713832906157,-0.0019721580917025916
2018-04-02,39.1576042175293,39.688541173485575,38.63841790528605,39.148208721137635,150347200.0,AAPL,-0.006556769395742457,-0.009860849065703614,0.010548961647809607,39.56403427124023,39.88235969543457,0.027875377168017627,-0.02113884656952747,1,0.010259104518091743,-0.021584834972324884,-0.0022475682848835943
2018-04-03,39.559326171875,39.64389996852914,38.73473434302113,39.38313106090376,121112000.0,AAPL,0.010259104518091755,0.011472682822870173,-0.025352009424825295,39.35823516845703,39.72002410888672,0.01467985790524801,-0.19445124352166188,1,0.01912270111395686,0.012817108864612514,-0.016370440394370744
2018-04-04,40.3158073425293,40.40977667305489,38.70890813152043,38.73475023512,138422000.0,AAPL,0.019122701113956753,0.02282728198299,0.019425474286111077,39.511881256103514,39.63474617004395,0.012452519976369923,0.14292555650967698,1,0.0069342550115924165,0.010699157992555053,0.011358792674900364
2018-04-05,40.595367431640625,40.93131116470009,40.426219783553385,40.54368322890842,107732800.0,AAPL,0.006934255011592505,0.03671734374054725,0.03796270512449751,39.80883026123047,39.670691680908206,0.009229129897678325,-0.22170753203970472,0,0.025578866495919124,0.007891925045973469,0.02236084968291463
2018-04-06,39.556983947753906,40.52018187700721,39.51469525092662,40.165443625813566,140021200.0,AAPL,-0.025578866495919117,-5.9207887184831165e-05,0.0035756454279045613,39.83701782226562,39.659650039672854,0.01741253328694775,0.2997081668721133,1,0.009918004757355763,-0.022285970318957182,-0.013034615119371429
2018-04-09,39.949310302734375,40.66348632700051,39.902325651152246,39.90937316965461,116070800.0,AAPL,0.009918004757355714,-0.009090653615866029,0.020218450567276003,39.99535903930664,39.77969665527344,0.017221560594164867,-0.17104838410183598,1,0.0188180975800174,0.004928359972853569,0.013710274564286529
2018-04-10,40.701080322265625,40.877275475175864,40.29700581814884,40.64234860462888,113634400.0,AAPL,0.0188180975800174,0.002604062909469018,0.028861819977165526,40.22370986938476,39.790972518920896,0.018370042284359164,-0.020990636749294356,0,0.004675457545327148,0.015900561551594805,0.016796446433392287
2018-04-11,40.51078414916992,40.8584748625263,40.336937000142214,40.46144793637185,89726400.0,AAPL,-0.004675457545327166,0.024112055728914505,0.004836237185679382,40.26270523071289,39.8872932434082,0.017108792612133147,-0.21039403560893533,1,0.009858602804477997,-0.005242389106125178,0.0007587280753562631
2018-04-12,40.91016387939453,41.11220112545618,40.65174289558331,40.73866827270133,91557200.0,AAPL,0.009858602804478034,0.02405181890197472,0.007754491895756388,40.32566452026367,40.06724739074707,0.017406217188464534,0.02040425114570521,1,0.0033878963711938396,0.008227081080783849,0.001091512095913183
2018-04-13,41.04876327514648,41.309532195215816,40.842030106003335,41.06051033337822,100497200.0,AAPL,0.0033878963711937438,0.008542351950561189,0.03771216049643433,40.624020385742185,40.2305191040039,0.008727153187451065,0.09764387727016555,1,0.006238356342861927,-0.0029329350030565804,0.02090728521554497
2018-04-16,41.304840087890625,41.3917618744456,41.07226121814989,41.1192458707553,86313600.0,AAPL,0.0062383563428618505,0.019601100185985265,0.033931243740732864,40.89512634277344,40.445242691040036,0.008622731430523169,-0.14113428035805975,1,0.013764271576096233,0.008221657180013997,0.024252947697655625
2018-04-17,41.87337112426758,42.03781923409848,41.44345447554541,41.46224905734036,106421600.0,AAPL,0.013764271576096165,0.023544448458154177,0.0288024492893042,41.12958450317383,40.6766471862793,0.006993052586586738,0.23296444592740895,0,0.0022441769057124114,0.010698206017490719,0.01900782017982161
2018-04-18,41.77939987182617,42.00963081941792,41.553872050744566,41.77235235146113,83018000.0,AAPL,-0.002244176905712436,0.017799235309046813,0.03131550645835235,41.38330764770508,40.82300643920898,0.006119989699749211,-0.21991400242056125,0,0.028340101672546907,0.000740302147317129,0.025136357530243014
2018-04-19,40.595367431640625,41.203827218251746,40.56247781032921,40.82089523929037,139235200.0,AAPL,-0.028340101672546858,-0.017176501706345992,-0.0076948224573712976,41.3203483581543,40.82300643920898,0.01610665837740632,0.6771688067647981,0,0.04097226868456484,-0.005547137030645799,0.01113112790732762
2018-04-20,38.93208312988281,40.22418097949111,38.86395232674434,40.07852745991191,261964400.0,AAPL,-0.04097226868456483,-0.0702424456262647,-0.05156501624849774,40.897012329101564,40.76051635742188,0.02336522756091239,0.881452391349314,0,0.002896682792118844,-0.008479690169489018,0.005506133356256271
2018-04-23,38.81930923461914,39.21398457367162,38.54914123935694,39.19284202008641,146062000.0,AAPL,-0.0028966827921188543,-0.0708504824456122,-0.06017529296766777,40.399906158447266,40.64751625061035,0.022068872314437844,-0.4424356897349411,0,0.013918881112283921,-0.00015006150125229656,-0.0028430371072020177
2018-04-24,38.27898788452149,39.07538989520362,37.87491334848278,38.92033728806554,134768000.0,AAPL,-0.013918881112283898,-0.05706019414702268,-0.08583935668993636,39.68102951049805,40.40530700683594,0.0167863375259473,-0.07732332844956247,1,0.004357121310281323,-0.013467531034908053,-0.026685003800886675
2018-04-25,38.44577407836914,38.8615955688351,38.1544671050226,38.20379973161242,113528400.0,AAPL,0.00435712131028132,-0.012491215789591226,-0.07979113638980373,39.01430435180664,40.19880599975586,0.01847772660906849,-0.15760121096996316,1,0.0034829186465335673,0.00247188020412481,-0.025000879671815635
2018-04-26,38.57967758178711,38.93441574273566,38.37998837722967,38.55618346900447,111852000.0,AAPL,0.003482918646533495,-0.006173001466453942,-0.04965319881012964,38.611166381835936,39.96575736999512,0.01879502363939849,-0.014766349213060304,0,0.011569466385838792,0.010165738850651973,-0.009595383109266664
2018-04-27,38.133331298828125,38.605533017528785,37.736304314562105,38.52800672018398,142623200.0,AAPL,-0.011569466385838778,-0.0038051315811373776,-0.020516544886384325,38.451416015625,39.67421417236328,0.008406462958936144,0.27510639058756214,1,0.018112176914464612,0.0009387950252355282,-0.000187495919778069
2018-04-30,38.82400894165039,39.29386262956207,38.02055956548532,38.08869035766404,169709600.0,AAPL,0.01811217691446454,0.009838138842262367,0.00012106621997953759,38.45235595703125,39.426131057739255,0.013102585144768334,0.18991580612410885,1,0.023236299827039716,-0.0076907824295489036,-0.007727934523205304
2018-05-01,39.72613525390625,39.74962579014744,38.82636490930883,39.0941813984154,214277600.0,AAPL,0.023236299827039675,0.029716621391889575,0.03780526731141509,38.7417854309082,39.21140747070312,0.013692203747153818,0.2626133112092657,1,0.04417518855444918,0.001776976724222612,0.0076052650188209725
2018-05-02,41.48104476928711,41.75825679274042,40.83029624761953,41.166239996519735,266157600.0,AAPL,0.04417518855444924,0.08778969359442934,0.07894939726615391,39.348839569091794,39.18157196044922,0.02101253022430356,0.2421158347862773,1,0.001812119488243846,-0.00671734848887684,-0.0016310192055755124
2018-05-03,41.55621337890625,41.699518911228594,40.98064327143764,41.318938533621505,136272800.0,AAPL,0.0018121194882438907,0.07037409355026059,0.07715294641353654,39.944146728515626,39.27765655517578,0.0212629560199101,-0.4879995912196383,1,0.03923355051060649,-0.002203590246759757,-0.013855898756672147
2018-05-04,43.18661117553711,43.28528004044497,41.85692410066955,41.87571868227579,224805200.0,AAPL,0.03923355051060651,0.0871082953202853,0.13251608775298052,40.954802703857425,39.70310935974121,0.017014844999061682,0.6496703670871957,1,0.007234978969820188,0.012946518184346001,-0.002025659563654414
2018-05-07,43.49906539916992,44.08873062408348,43.40274451042906,43.50376135615728,169805600.0,AAPL,0.007234978969820283,0.048649223786594975,0.12041663354615939,41.88981399536133,40.17108497619629,0.01877058182333005,-0.24465448308135218,1,0.004806358737102868,0.0033831899816763045,0.009111534485758188
2018-05-08,43.70813751220703,43.74807464321056,43.14901050875971,43.45911564553858,113611200.0,AAPL,0.004806358737102778,0.051783450856787816,0.10023633642815111,42.686214447021484,40.71399993896485,0.02047841294668716,-0.3309337265673217,1,0.00704130085410618,0.0,0.007321547541968121
2018-05-09,44.015899658203125,44.02529515598114,43.51315628663752,43.82560946207637,92844800.0,AAPL,0.007041300854106147,0.019202444000416596,0.061108752275035316,43.19318542480469,41.271012496948245,0.015366347055945563,-0.18278479586519636,1,0.014303760695493974,0.009665944982796493,0.02393639982858864
2018-05-10,44.64549255371094,44.7230188366596,44.08401758147566,44.10516372024267,111957200.0,AAPL,0.014303760695493883,0.02635521347460701,0.07433976591266589,43.811041259765624,41.877593994140625,0.014266775718322649,0.20585320879575386,0,0.0038031202161942688,0.00935031408513387,0.035792990100835365
2018-05-11,44.47570037841797,44.82237483155684,44.20685116971051,44.68795202646433,104848800.0,AAPL,-0.0038031202161942224,0.01756109754154056,0.0298492789267768,44.0688591003418,42.51183090209961,0.0065010217731270685,-0.0634921202030776,0,0.0023331255974978382,0.0030512932623605327,0.025674583624612834
2018-05-14,44.37193298339844,44.69738334833763,44.30354306537909,44.5747493038135,83115200.0,AAPL,-0.002333125597497876,0.008088743566756929,0.020066352603639537,44.2434326171875,43.066623306274415,0.007366551578880502,-0.20728515729316888,0,0.009088333088602534,0.0004764039249658403,0.022703219734754754
2018-05-15,43.96866607666016,44.11724188633787,43.65265100074759,44.048848361857765,94780800.0,AAPL,-0.009088333088602574,-0.015160018141507026,0.005960642097375457,44.295538330078124,43.49087638854981,0.009343318775289515,0.14035459218049162,1,0.009332453708194145,-0.0068867298849502045,0.015660138907972465
2018-05-16,44.37900161743164,44.4450380927892,43.86488799085089,43.88139800932075,76732400.0,AAPL,0.009332453708194244,-0.0021741931023812056,0.008249336309108957,44.36815872192383,43.78067207336426,0.009747386016899548,-0.19042253283365407,0,0.006323359684103641,0.004205059867693484,0.010166833560667499
2018-05-17,44.0983772277832,44.551175778740514,43.949801410031135,44.336567063881525,69176000.0,AAPL,-0.006323359684103691,-0.006165062849923242,-0.01225465986895602,44.25873565673828,44.034888458251956,0.007066486972147502,-0.0984773055449849,0,0.003636552372919843,-0.0008448350136163185,-3.656295989351577e-05
2018-05-18,43.938011169433594,44.29176039179307,43.895562990041576,44.14554519807857,73190800.0,AAPL,-0.0036365523729198213,-0.0006971989364681352,-0.01208950515471341,44.151197814941405,44.110028457641604,0.007058861029076997,0.05803746964265066,1,0.007084684035177372,-0.0025000203134981636,-0.005570787022701418
2018-05-21,44.249298095703125,44.63606364482012,44.07949823525937,44.336555057853765,73603200.0,AAPL,0.00708468403517748,-0.0029226327091947946,-0.002763794125020369,44.126670837402344,44.18505172729492,0.008241815395384246,0.005634587953677217,0,0.002504722540813167,0.007518412767364868,0.0014286577252740074
2018-05-22,44.138465881347656,44.54409856840905,44.04884826953651,44.42618217329871,60962800.0,AAPL,-0.0025047225408131313,0.000909073215038747,0.0038618366177278762,44.160630798339845,44.228084564208984,0.006957837482522617,-0.17173709838702667,1,0.006411316786962743,-0.002780032202213234,0.005569740995292616
2018-05-23,44.42145156860352,44.45446800567482,43.80828505325447,43.94742909382516,80233600.0,AAPL,0.0064113167869628285,0.011002782927649779,0.0009565323604578957,44.169120788574226,44.268639755249026,0.006135307926774246,0.31610752786945473,0,0.0011147448688976272,0.002751108481235276,0.0041138137374738815
2018-05-24,44.37193298339844,44.53465816586804,43.914420445273656,44.51815174366573,92936000.0,AAPL,-0.0011147448688976214,0.002771453852896677,0.006203306625144567,44.22383193969726,44.24128379821777,0.0051051704779708365,0.15831771228014202,1,0.002285365784043035,-0.002048227139584302,0.002904449367082229
2018-05-25,44.47333908081055,44.725678244441816,44.25401275871705,44.390796181399885,69844000.0,AAPL,0.0022853657840429253,0.007586878990382129,0.012183708300146368,44.33089752197266,44.24104766845703,0.004314352799207602,-0.2484720667986572,0,0.0036057204669003575,-0.0023827086898736693,0.0030223965868230174
2018-05-29,44.31298065185547,44.513439966610946,44.070073161376456,44.24223369231623,90056400.0,AAPL,-0.0036057204669003307,-0.002441858897396343,0.001439176639923323,44.343634033203124,44.23515243530274,0.0040746880738638264,0.28939350552660215,0,0.002128890045110431,-0.011501358210316948,-0.0159124993186196
2018-05-30,44.21864318847656,44.3365595703125,44.04884331075102,44.27052668436617,74762000.0,AAPL,-0.00212889004511041,-0.0034546566853246308,0.0018164951030341658,44.3596694946289,44.26015014648438,0.004013147305810519,-0.16983135013169526,0,0.0033600905203158274,0.013344816499867518,0.0
2018-05-31,44.070064544677734,44.39079722646225,43.8979076459214,44.152607446031645,109931200.0,AAPL,-0.0033600905203158282,-0.009067781832167832,-0.007910300350791433,44.28939208984375,44.22925643920898,0.0023838490390131134,0.4704154517000616,1,0.018033961402798983,-0.006125925697902046,-0.008852679497490024
2018-06-01,44.86482238769531,44.86953645162613,44.277597561320896,44.33419871518947,93770000.0,AAPL,0.018033961402798893,0.012453275038647904,0.011108134605749331,44.387969970703125,44.305900955200194,0.009138815779370672,-0.14701194929192074,1,0.008357846463290164,0.009817665463033087,0.0029323064891022543
