date,AAPL,AMD,AMZN,AVGO,GOOGL,INTC,META,MSFT,NVDA,QCOM,TSM
2018-02-28,-0.0015137325029862,-0.0335195598758686,0.0003108313001467,-0.0212462301455613,-0.0121610541874817,-0.0124221513021753,-0.0173040262667287,-0.0045645365057063,-0.01649988817021,-0.0201989422397449,-0.0061895793832313
2018-03-01,-0.0175159048408859,-0.0173410441040916,-0.012562358807392,-0.0127811766753397,-0.0294495226745526,-0.029417670875797,-0.0133469467941818,-0.0098118174948994,-0.0404542979843981,-0.0006153663777049,-0.0145332988550073
2018-03-02,0.0069141499847966,-0.0075629581343371,0.0045531666291016,0.0310715830326391,0.0118815456843626,0.0238291945134492,0.0038649993099151,0.0021547133373867,0.0186467552776383,-0.0033867433806119,0.0067888932972064
2018-03-05,0.0034618108366004,0.0084673517563393,0.0155707290797695,-0.0155058961934918,0.0097958237228543,0.0157206482765497,0.021401863552138,0.0063404074801032,-0.0037625907969202,-0.0112758646253356,0.0111598397104897
2018-03-06,-0.0008480722816551,-0.0125944265702796,0.0092084930291342,0.0161143781719546,0.0056084288395941,0.0192966350618846,-0.0034368122177157,-0.0034174293136959,0.0276254315476738,-0.0292141620618032,0.00114987765694
2018-03-07,-0.0092834053006722,0.0408162868107331,0.0047865065647005,-0.0155799261567896,0.0128440675957515,0.0120292112430353,0.0218600479952564,0.0057864547848589,-0.0013213015476954,0.0056324644768175,0.0151582473406279
2018-03-08,0.0109127221578078,-0.0220587834263243,0.0044401594736043,-0.0004046321039745,0.0128606276442715,-0.0113015611465863,-0.0074573871662625,0.0060729462412008,-0.0027290739512964,-0.0107218099465244,-0.0090497860952022
2018-03-09,0.0171808363415582,-0.02255642871683,0.0174178266653688,0.0276572713724703,0.0278559648573966,0.0285770884450946,0.0158494020471648,0.0223444319360308,0.017207230788597,0.0195730194355636,0.0180365597903271
2018-03-12,0.0096679829173706,-0.0153845602081912,0.0123504288124549,0.0357003945392802,0.0043847049816776,-0.0128378432720797,-0.0025372962456299,0.0023826590152304,0.018057104747142,-0.0034902236037898,0.014129147717059
2018-03-13,-0.0096303620855302,0.0104166563186385,-0.0063877484449236,-0.0061637471436651,-0.0223170355075446,0.0050465774233863,-0.015587702833742,-0.0243878056610392,-0.0082079160711658,-0.0495146860516144,-0.0050864394319106
2018-03-14,-0.0085014579921509,-0.0240550410985279,0.0017756989232435,-0.0024118533076165,0.0078778952221512,0.0015450899810511,0.0127005633017067,-0.0059314187432271,0.0041582711005061,0.007035203732387,0.0035564735206357
2018-03-15,0.0011767951859504,0.0088028507475304,-0.0054557601590826,0.0275147611190451,0.0014969912538027,-0.0188971520679758,-0.0017914208674314,0.0035158585297463,0.0024118935809593,-0.0038256079119475,0.0035433564453939
2018-03-16,-0.0035265994673744,0.0008726203183724,-0.0067242744668893,-0.0481401858722714,-0.0140707941468606,0.0056997808493075,0.006689652213196,0.0044599782457659,0.0045722133248067,0.0121891608252053,-0.0075036987470302
2018-03-19,-0.0152791586474875,-0.0034873549190762,-0.0170200235685613,-0.0389217868571748,-0.0302796134014206,-0.0066444280168882,-0.0676967877318702,-0.0180761439565706,-0.0378475560775648,-0.0371166340979066,-0.0082278359653295
2018-03-20,-0.0003419851627347,-0.0279965564264796,0.0269138722310338,-0.0105733578713274,-0.0038817132990653,0.0141649934127976,-0.0255562954489309,0.0025834544703455,0.0356020275731909,-0.0018845141102883,0.0051571499402833
2018-03-21,-0.0226547238544351,0.013501402055799,-0.0029309385697435,0.0298917005211534,-0.0016425961063333,0.0001935820248013,0.0073744706112717,-0.0069794520864426,-0.0040866431368539,-0.0248882172596782,-0.00289998680461
2018-03-22,-0.0141296517901785,-0.0310835145963831,-0.0233522570633125,-0.0098780646161354,-0.0373399614983658,-0.0141579901338669,-0.0265660290887473,-0.02908724257844,-0.0269957255087659,-0.0216512557984122,-0.0225947912679123
2018-03-23,-0.0231569296245677,-0.0256645038393477,-0.0319499035436593,-0.0044749543865615,-0.0252575928395162,-0.0289201134897219,-0.0333556268745763,-0.029068081707708,-0.0367171523227052,-0.0345448711434859,-0.0254066630150522
2018-03-26,0.0474723150438585,-0.0178739917226812,0.0403193371656132,0.0216512536297703,0.0268276250232204,0.0632089069319752,0.0042037939892016,0.0757057810480965,0.0494059132402731,0.0460305536873182,0.0396903286833569
2018-03-27,-0.0256412931370398,-0.0421455553705248,-0.0377990099332279,-0.0135631048343124,-0.0447304890573266,-0.0245803892509881,-0.0489816648070424,-0.045958853877995,-0.0775527884863597,-0.0229820578187979,-0.0221370264680472
2018-03-28,-0.0110492137530778,-0.0189999580383301,-0.0438395742277573,-0.0314688553594701,-0.0017479024979039,-0.0310609859922875,0.0053209593851013,-0.0008942234809508,-0.0184903910243402,-0.0025532320769501,-0.0138598166731599
2018-03-29,0.007808837824188,0.0244648074263325,0.0111217899586757,-0.0043515861128596,0.0317952842617277,0.0500000636973625,0.0441744717529086,0.0210315788440731,0.0462615849032417,0.0129800635614822,0.0250641884176434
2018-04-02,-0.0065561918864185,-0.0517413380989845,-0.0520609444922436,-0.0338214073088065,-0.0236322949479872,-0.0606758506413933,-0.0275361297836919,-0.030130121789309,-0.0455116215114823,-0.0288755569559489,-0.028793528800362
2018-04-03,0.0102590060996019,0.0020986839794419,0.0146210732522831,0.0399683434795199,0.0059745776778279,0.0169662615020751,0.0046334522425748,0.0134430606479307,0.0194527430300093,0.0180262433338158,0.0230590840419091
2018-04-04,0.0191224118246058,0.0230366767156975,0.0133041556016104,0.0008868583119692,0.0108278651188529,0.0048242268068827,-0.0064696035321273,0.0292052537964164,0.0039496834924117,0.0038334448469581,0.0105792366926282
2018-04-05,0.0069344462207849,0.0255885351367961,0.0291938437387226,-0.0028692397252952,0.0028455142734775,0.0078014603812339,0.0273370978839002,0.0005415326988682,-0.0214817055958767,0.0009093571478251,-0.0141100545427842
2018-04-06,-0.025578680961951,-0.04091824175205,-0.0320441395477848,-0.0314841390211195,-0.0219728426644942,-0.0315599416355955,-0.0134303015375539,-0.0232734819559478,-0.0322071127211504,-0.0348837060774156,-0.0207754907576018
2018-04-09,0.009917907365424,-0.0083246541690008,0.0006049309856379,0.0256478231310275,0.0100401352536874,0.0155769628904787,0.0046436901116537,0.0059844333745588,0.0054140815063268,0.0058358904305637,0.0153226242719417
2018-04-10,0.0188181930684561,0.0472192887590816,0.0214354252456296,0.0213427182602397,0.0160868126534772,0.034712561196365,0.0450200598645835,0.0232456772932012,0.0580291753945629,0.0250792350278035,0.0118414707655214
2018-04-11,-0.0046755508318302,-0.0160320495742481,-0.0063847615664042,0.0023771257419393,-0.011037274801937,-0.0033160857669767,0.0077556095899633,-0.0109818694953999,-0.0073274395802346,0.0043820884711716,-0.0045892669385129
2018-04-12,0.0098585086394957,0.0264766025419402,0.0150310377697928,-0.0037030797060001,0.0119310817707751,0.0317027103798261,-0.0147307319217422,0.0187240595494371,0.0369516861211183,0.0034540282127961,0.0108344623127834
2018-04-13,0.0033880831785375,-0.0148809146493651,-0.0122265190052766,0.0313662538806802,-0.0012051597836006,-0.0163125795112295,0.0039666798144815,-0.0053428159517605,-0.0132141668370935,0.0096012913009551,-0.0273662674131578
2018-04-16,0.0062384486939865,0.0161127736651442,0.0074853695147345,0.0098403643384124,0.0097101572377382,0.0104124411443946,0.0018841784997631,0.011710503633094,-4.2965623920365736e-05,-0.0172259901245943,0.0051586968591939
2018-04-17,0.0137638072601518,0.0426164815335006,0.0432396945743913,0.009503934462971,0.0317942132268533,0.0217560313933751,0.0232358305340416,0.0201759838180162,0.0261349636545997,0.0105899401687079,-0.0130627840908169
2018-04-18,-0.0022440864182347,-0.0152092009623769,0.0159659073613718,-0.0085406863581716,-0.0036779604171153,0.0013071529574653,-0.0136364374098336,0.0038515265915379,-0.004925447186232,-0.0021678726539728,-0.009217585598284
2018-04-19,-0.0283400155420587,-0.0241312749309667,0.0190268466966254,-0.0269642126722082,0.0130742110891197,-0.0259277544029564,0.0104590817994245,-0.0034217800155073,-0.0310108768002207,-0.0481621518317887,-0.0570135354284243
2018-04-20,-0.0409720845970961,-0.0118694252852745,-0.0188964130950917,-0.0236351383165296,-0.0111341954075335,-0.0132133559666585,-0.01082690662908,-0.0115492518985063,-0.0014405002935957,-0.0214957099787852,-0.0146724307618982
2018-04-23,-0.0028966825082921,0.0050050242122545,-0.0063044437682694,-0.0154773932906402,-0.0032580746577429,-0.0083448643007031,-0.0026462948911979,0.0036840151270058,-0.0211186522360511,-0.01769040421334,-0.0051349732952823
2018-04-24,-0.0139190762805552,0.0049800986976931,-0.0380601173346286,-0.0216749852384479,-0.0476527135950108,0.0068494360618021,-0.0370838353565878,-0.023387112032312,-0.0119708493764194,-0.0116760272085068,0.0
2018-04-25,0.0043572213996243,-0.0376610613175714,5.476104433066453e-05,0.0026712887991384,0.0003423330596021,-0.0013606909021878,0.0,-0.0086988104531112,-0.020524146546868,-0.0038045934238478,-0.0149677160165155
2018-04-26,0.003483117092129,0.1369721852194625,0.0395776315473224,0.0062007405963748,0.0198634114120996,0.0325030778265165,0.0906130572972381,0.0211246222815408,0.039508995934427,0.0144724040572135,0.0
2018-04-27,-0.0115698596114691,0.0063405520893198,0.0360087747382591,0.0102423690223834,-0.0113678038525735,-0.0060321486014588,-0.0032727946384941,0.016550101119851,0.0049284416091832,0.0126808885583651,0.0
2018-04-30,0.0181125806813677,-0.0207020296439068,-0.0041267874223219,-0.014434585086716,-0.0124775153615974,-0.0210504980161695,-0.0091597008951422,-0.0240035436697796,-0.0063182425125185,-0.0019567811619325,0.0073358694923439
2018-05-01,0.0232360004924596,0.0229779409347778,0.0102992169559197,0.0041845696949462,0.0217653970801794,0.0331268052120561,0.0108141494316067,0.0158255612479616,0.0099603050017171,-0.0037246957610762,0.0124836512848831
2018-05-02,0.04417509677148,-0.0143755476879567,-0.007950625194139,-0.0071185922673314,-0.0141244000607561,-0.0191265256780402,0.0127113917800663,-0.0156844165254194,-0.0036545411001999,-0.0110192342029268,-0.0303109837169547
2018-05-03,0.0018124876712857,-0.0036463045468879,0.0015289118217021,-0.0152574986464196,0.0002438073714843,-0.0005731716166245,-0.0116431209569888,0.0059888612296259,0.0295171553101569,0.0009948440259326,0.0092719970840682
2018-05-04,0.039232992531289,0.0320219046681704,0.0056422619014686,0.0233963970085429,0.024066886474545,0.0153904075659569,0.0148833818275813,0.0115871726760292,0.0260525009677832,0.0433311778685157,0.0128606067943668
2018-05-07,0.0072351581872691,0.0274823073541903,0.0121383113497515,0.0236417369930848,0.0080496281017654,0.0104207575123123,0.0077006723677208,0.0111388608652027,0.0402411908921249,0.0099066244060221,-0.0036278033319255
2018-05-08,0.0048066226683691,0.0017255827287361,-0.0048433831953265,0.0122052474009781,-0.0008212609808532,0.0056250840935303,0.005337681294171,-0.00426083844652,0.0069164392011755,-0.0028294387179081,0.0189855793707323
2018-05-09,0.0070410384098136,0.029285113061338,0.0098029041517984,-0.0033493657890323,0.0286797604780673,0.0132391281755457,0.0209032714109254,0.0117943499715444,0.0214854620669948,0.005864506665002,0.0043389717879274
2018-05-10,0.014304023173892,0.0150627872844166,0.0006716524063099,0.0229363008742877,0.0151705068759824,0.0117775323437021,0.015712270395457,0.0100058910908795,0.0170072251616979,0.0338536423511806,0.0106734451926788
2018-05-11,-0.0038031198912398,-0.0148392665686366,-0.0038345164707541,-0.000534006633295,-0.0018905643726765,-0.0056384487666847,0.0078694685607523,-0.0021446964804409,-0.0215281289403903,0.0047300535623677,0.0035202808111414
2018-05-14,-0.0023333827084719,0.0234309403715722,-0.0008546543966294,0.0056704581541235,0.0029183600963547,0.004207115783021,-0.0018719222275158,0.0033776504014519,0.0032609740269429,0.0273398648570666,0.001002349230599
2018-05-15,-0.0090882486803026,0.0179885752463879,-0.0158722687903498,-0.012992469117625,-0.019636812875603,-0.017850739422036,-0.0124302943921252,-0.0072426900088662,-0.03837690063768,-0.0193863521693173,-0.0162705594085458
2018-05-16,0.009332714796244,0.0297188667652616,0.0070806621190675,-0.0044293460482516,-0.0007190645198207,0.0133530999215849,-0.0060763224749424,0.0025799696196056,0.00183216864241,0.0190508954989021,0.0124680392511908
2018-05-17,-0.0063232726397838,0.0,-0.0034776596703952,-0.0044072875229583,-0.0026104624986827,0.0031114469628672,0.0030567349447157,-0.0099846852018949,0.0069102520524837,0.0044089988976057,-0.0208594099259584
2018-05-18,-0.0036369839503507,0.0140405857613592,-0.0046720010433888,-0.0144497189860235,-0.010746638687387,-0.0239009809485788,-0.0058772504262862,0.0018718679408733,-0.0071452289177421,0.0098332260824758,-0.0138602462798322
2018-05-21,0.0070849457253481,-0.0007692483755258,0.0070441434605528,0.0129669487949859,0.013434461987219,0.0153271674609427,0.0099079064327267,0.0128682421634038,-0.0069122959345507,0.0034777978147078,0.0273294603339742
2018-05-22,-0.0025048085340908,-0.0007698405741368,-0.0025608078786804,-0.002342862940875,-0.0080257640807991,0.0023935334859241,-0.003739895463645,-0.0010246368731496,-0.0063051866612272,-0.0055450452594268,0.0043073269308357
2018-05-23,0.0064115760640255,0.0092450572777698,0.0129379363660055,0.0086796378833198,0.0099041625196036,0.0139576060699189,0.0168660995073013,0.0118973703703233,0.0205728370563793,0.0249171894788191,0.0002520309543132
2018-05-24,-0.0011151739571758,0.0236640806805534,0.0007553855752788,0.0123463875318663,-0.0004696393063873,-0.0083318513133514,-0.005189863991729,-0.0035475738438294,0.0006060084410042,0.0044202939085475,-0.0095837661405321
2018-05-25,0.0022857100608553,0.0096942666607118,0.0044164791526268,0.0266904126770151,-0.0012621728635385,0.0126025765620991,-0.0054323196967865,0.0005084928020233,0.0064192390353199,0.0148953307834112,0.000763807112142
2018-05-29,-0.0036062344977935,-0.0132939664463003,0.0016893033249025,-0.0013596565843716,-0.0147683455148689,-0.0021641894278088,0.0044346762827689,-0.0035582269715882,-0.0027677017688901,-0.0187061551892119,-0.0290076493462755
2018-05-30,-0.0021286325221165,0.0344311414646683,0.0074525276712009,-0.0011617907268564,0.0088009420475128,0.0065074610980842,0.0103907325442433,0.0095910610655127,0.0176996355594984,0.0027478298357683,0.0047171212439749
2018-05-31,-0.0033600045411995,-0.0065123121979226,0.002911010633138,0.0107057362268307,0.0209101291025646,-0.0086207320368707,0.0219000873200989,-0.0011119146741011,-0.0031621397894683,-0.0046240724726125,0.009389646667137
2018-06-01,0.0180337882831402,0.0487982591865996,0.0073145966648682,0.0169401288500992,0.0318180766032485,0.0340579502193312,0.0115236350109309,0.0197289653543089,0.0215313745986185,0.0084309204514347,0.0129198529955234
2018-06-04,0.0083579329110465,0.0312500538097504,0.014455850842866,0.0079190522468761,0.0158944359714512,-0.0043798068498103,-0.0036599621795451,0.0087308838451303,0.0280644353687127,0.0017061497049417,0.0196427821716314
2018-06-05,0.0077151848247878,0.0,0.0186636512001223,0.003444562163158,-0.0017519899773443,-0.0052789676966154,-0.0017592059941902,0.0051146260556766,0.0008307992453124,0.0045989476516836,-0.0107579499535881
2018-06-06,0.0034660333832685,0.0552188332498251,-0.0003536862117876,0.016431493196451,-0.0035359266670141,0.0088450776586752,-0.0082926432680857,0.0029356810180876,0.00030197035109,0.0145810911084223,0.0005056885565832
2018-06-07,-0.0026806459066636,-0.0497766259842714,-0.0038036519774068,0.0044019167798994,-0.0109247628046328,-0.0201650866472378,-0.0165152443092038,-0.0157087083943731,-0.0084857478146997,0.0133692623085202,-0.0010108659298337
2018-06-08,-0.0090974064456923,0.0241772765867451,-0.0031432582940144,-0.0253514697301845,-0.0015072031044846,-0.014853205372264,0.0048892100763475,0.0074343840322752,-0.002358615688678,-0.0062667572036613,-0.0149292897821518
2018-06-11,-0.002451797295589,0.0314753798187756,0.003046339241679,0.0110870449008804,0.0072303781417071,-0.0096275714146436,0.0129030825697744,-0.0057067837345515,-0.0063289949172958,-0.0054764065751363,-0.0043668356279962
2018-06-12,0.0054908334277175,0.0076287884758794,0.0057011782579603,0.0023001770785004,0.0063897442612215,0.0055026364965062,0.0044899147131376,0.0025730032072235,0.0075204203943162,-0.0023360612406867,0.0113518999272193
2018-06-13,-0.0082172676525088,0.0296529528102704,0.0035967177727189,0.0082236666895199,-0.0034490377719916,0.0038306761885116,5.195450032680071e-05,-0.0045403846663728,-0.0006853810970544,-0.009533310535044,-0.0038264468918619
2018-06-14,0.0005245352998091,-0.0042891970669839,0.0111446643103847,0.0185146754675942,0.0138783872842975,0.0092676162831091,0.0228677442216209,0.0056518149927675,0.0171876857192381,0.004052800926265,-0.0115236719231367
2018-06-15,-0.0102725856876088,0.0055384709284855,-0.0045769462577037,0.006592957616853,-0.00072408280855,-0.0077421326306719,-0.0048776699016989,-0.0127194530345157,-0.0061819634511223,0.0067271953546046,0.0023317351258431
2018-06-18,-0.0005297017130077,0.0471236505858734,0.004557175708828,-0.02120410233427,0.0209701538689395,-0.0342950748175415,0.0125606130871347,0.0072903533781432,-0.0006411274547291,-0.0110257700359761,-0.0113726156273037
2018-06-19,-0.0161597509699561,-0.0245470520930224,0.0063754809892511,-0.0001916841304708,-0.0041315452176693,-0.0054488466449131,-0.0041348561784267,0.0,-0.0185596408313115,-0.0084458869160682,-0.0180393047576776
2018-06-20,0.0043621143798029,-0.0101857442093571,0.008819555259391,0.0010346626851129,0.0045644092118586,0.0100130114973751,0.0228364445871021,0.0100142008495018,0.0082254544743711,0.0015333227445246,0.0210331714817901
2018-06-21,-0.0055762313928305,-0.0526634875984242,-0.0113480096996125,-0.0060101267862417,-0.01235578887367,-0.0237559531324288,-0.002475182511593,-0.0071659096337504,-0.0198236547670342,-0.00068051235124,-0.0190350855030603
2018-06-22,-0.0029120310718983,0.0095847013329626,-0.0084093456575745,0.0002310359847141,-0.0001281373674677,0.0059396993134166,0.0011910539530037,-0.0072180378603193,-0.0239587611161723,-0.0042552892473176,0.0132903855399757
2018-06-25,-0.014871307223165,-0.0436709193498766,-0.0306119408759393,-0.0280694528741645,-0.0256652303311071,-0.03409527324641,-0.0267174365067632,-0.0201175854269303,-0.0471409843913283,-0.0247861657296967,-0.0072059384657948
2018-06-26,0.0124061701250686,0.0258107446845909,0.0167993930063616,-0.0034866380899438,-0.0058457716397632,-0.0205087606957867,0.0134962170460064,0.0070130366290324,0.0120023405289102,-0.010517225734839,-0.001369464392364
2018-06-27,-0.0014638842195718,-0.0341935311594316,-0.0180830043002954,-0.0176115612713917,-0.0138441983498128,-0.0183210175913787,-0.0158793000094202,-0.0155430573007926,-0.0259100801102792,-0.0226751410848639,-0.0260558735394028
2018-06-28,0.0072761339381319,0.0227121006361459,0.0246551332170223,-0.0089432559633825,0.0088099501196492,0.0100495099075035,0.001991262098794,0.0111749663453479,0.0218056620710802,0.0132322155372552,0.0121094093157683
2018-06-29,-0.0021022833348461,-0.0209014134374887,-0.0009698112831901,-0.0092285329335344,0.002138878113713,0.0093398581617927,-0.0097333893939614,-0.0002028374520141,-0.016441300357101,0.003935447933004,0.0172507617007742
2018-07-02,0.0111823785916302,0.0113408991921062,0.0082245575305643,-0.0024315720448689,0.0114418391851978,0.0098571840349221,0.0156442842505304,0.0141975750157841,0.0225412162305018,0.001068961356051,-0.0005469387120982
2018-07-03,-0.0174162028118537,-0.0105540797508267,-0.0115651356563799,-0.0114021659865107,-0.0226160530574447,-0.014541511514451,-0.0234597410288327,-0.009599213555231,-0.0222919539701541,-0.0151298016701849,-0.0041050195165444
2018-07-05,0.0080466442046975,0.0333333333333334,0.0034062854005068,0.0255336491445152,0.0224048468480126,0.0258740874960596,0.0296788206254106,0.0071682831649455,0.0248691540240109,0.0370505653465647,0.0054956744116478
2018-07-06,0.0138621055306822,0.055483910345262,0.0064127613897793,0.0092907994677955,0.0120827737334709,0.0122167351259274,0.0240866802145509,0.0140338241658763,0.0189508342597242,0.0080166211018828,0.0185847060679986
2018-07-09,0.0138851264484058,0.0152811730240287,0.0165961616425611,-0.0010093000125556,0.0105619029606227,0.0095386518416538,0.0074300945693113,0.0068205113334993,0.0077629813425026,0.0034578061756769,0.0150253007676151
2018-07-10,-0.0012068344907001,-0.0036123643038051,0.0023289787055904,0.0126500231766946,-0.0001198073987329,0.0057846173655164,-0.0058612529589626,0.0026510866583355,0.0160484046738318,0.0056859558345423,0.0026433592971848
2018-07-11,-0.012975953794085,-0.0169183560244444,0.0068442065853691,-0.0284162771051041,0.0037014244882052,-0.0184050019262929,-0.0049129859379424,-0.0013709341466687,-0.0225866135871422,-0.0183316075599205,-0.0253101847277309
2018-07-12,0.016765869044252,0.0178241548874897,0.0237151143218037,-0.1374465285839549,0.0254382893034117,0.0224611492559578,0.0216253121510376,0.0216708783276511,0.0149478533031326,0.0178010288956977,0.0091976293270701
2018-07-13,0.0015706336802827,-0.017512017966856,0.0091337688967245,-0.0358130767775747,0.0026304921802122,-0.0024831765389535,0.0019331675922007,0.0119014187704622,-0.0076028262116616,0.0012002754803626,0.0123288082571566
2018-07-16,-0.0021950500286089,0.0190534392882857,0.0052177800587498,0.0039019924013588,-0.0065674077564606,-0.0040214888454536,-0.0004342365958938,-0.0049320633825007,-0.004491945752347,-0.0006850154090732,0.0005296536789616
